,ABI1,BCL10,BMPR1A,BTG1,CBFB,CDKN2C,CHIC2,DAXX,EXT2,FLT3,H3F3A,H3F3B,LASP1,MAP2K4,MDM2,MLLT3,MSN,NCOA4,NRAS,PRCC,RB1,SET,SFRS3,SMARCE1,TP53,TPM3,TRIM27,ABL1,AKT1,ASXL1,BCL9,BRD3,BRD4,CIC,CNOT3,CRTC3,HIP1,MED12,MEN1,MLLT1,MN1,MYST4,NOTCH1,NUMA1,NUP214,SETBP1,STK11,TCF3,TCF7L2,TSC1,TSC2,ZNF384,ABL2,BCL3,BCL6,ETV1,ETV6,GATA3,HOXD11,JUN,KCNJ5,KLF4,LMO1,MTCP1,MUC1,MYC,NR4A3,NTRK1,PAX5,PER1,RUNX1,SOX2,ZNF331,ACSL3,CDH1,GOLGA5,GPHN,KRAS,KTN1,PICALM,PPARG,RAP1GDS1,TFEB,WRN,XPA,AKAP9,APC,ARHGEF12,ATRX,BRAF,DICER1,ELK4,ERCC4,LPP,MLLT4,NCOA2,NF1,NSD1,PBRM1,PCM1,PTPN11,RBM15,SETD2,TPR,TRIM33,TRIP11,TRRAP,UBR5,WHSC1L1,AKT2,BCR,CACNA1D,CALR,CARS,CBLC,CCNB1IP1,CDK4,COX6C,CREB3L1,DDIT3,EIF4A2,ETV4,FANCE,FGFR1,GATA2,GMPS,GNAS,HOXA11,MLH1,PIM1,RAF1,RET,RPN1,SDC4,SOCS1,TFG,ALDH2,ATP2B3,CAMTA1,CCND1,CHN1,DDX10,FANCF,GATA1,HIST1H4I,LIFR,MLF1,PBX1,PIK3R1,RAD51L1,SDHC,YWHAE,ALK,ATIC,CEBPA,CHEK2,CLTCL1,ETV5,HMGA1,HMGA2,HOXC11,HOXD13,IDH1,MET,PDE4DIP,RANBP17,RECQL4,SLC34A2,WT1,ARID1A,ARNT,ATM,BCL2,BCOR,C2orf44,CASP8,CCDC6,CREB1,CREB3L2,CREBBP,DDX6,EGFR,EML4,EP300,EPS15,ERCC3,ERCC5,FBXO11,FGFR2,FIP1L1,FUBP1,HLF,JAK1,MALT1,MLLT10,MSH2,MSH6,NCOA1,NONO,PMS1,PTEN,SF3B1,STAG2,STAT3,STAT5B,TBL1XR1,THRAP3,WWTR1,XPC,XPO1,ASPSCR1,CCND2,CCND3,CD79B,CDKN2A,DDB2,DNM2,FANCG,FGFR1OP,FSTL3,HOXC13,HRAS,LYL1,MAP2K2,MAX,MYCN,NDRG1,NFIB,PPP2R1A,RAC1,RARA,SH3GL1,SMARCB1,TFPT,U2AF1,ATF1,CDC73,CLTC,IL6ST,KIF5B,NFE2L2,PAFAH1B2,PIK3CA,POT1,PRKAR1A,RAD21,SUZ12,TCEA1,WAS,ATP1A1,BAP1,CHCHD7,FH,FNBP1,GNA11,GPC3,HERPUD1,IDH2,KIT,MITF,PLAG1,PRDM16,SDHB,SDHD,TMPRSS2,AXIN1,BCL11A,BCL7A,ERBB2,ERCC2,FANCC,FGFR3,FHIT,HOXA9,MAF,NF2,NT5C2,PALB2,PAX8,PMS2,RNF43,SMO,SS18L1,TFE3,TNFRSF14,BCL11B,CD74,CD79A,CIITA,CYLD,GAS7,IKZF1,IL21R,IRF4,ITK,JAK3,LCK,LCP1,MYD88,POU2AF1,PRF1,PTPRC,TNFRSF17,BIRC3,BLM,BRCA1,BRCA2,BRIP1,BUB1B,CANT1,CDK6,CSF3R,ELF4,EZH2,FAM46C,FANCA,FCGR2B,IL7R,JAK2,MAFB,MAP2K1,NOTCH2,NUP98,X6.Sep,SRGAP3,SYK,TCF12,TFRC,TNFAIP3,TOP1,CBFA2T3,CDH11,COL1A1,ELN,EXT1,LHFP,MKL1,MYH11,MYH9,NTRK3,OMD,PCSK7,PDGFRA,PDGFRB,TPM4,CBLB,DDX5,DNMT3A,EWSR1,FBXW7,FUS,HNRNPA2B1,MDM4,MUTYH,MYB,NFKB2,RALGDS,SFPQ,SMARCA4,SS18,TAF15,USP6,WHSC1,ZRSR2,CCNE1,MYCL1,SSX2,TCL6,TERT,CTNNB1,ERG,FLI1,HEY1,KDR,LMO2,PDGFB,PRDM1,SH2B3,TAL1,TSHR,NACA,NPM1,RPL10,RPL22,RPL5
CCKBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024955,0,0,0,0,0,0,0,0,0,0,0,0,0.030997,0,0,0,0,-0.0016405,0,0,0,0,0,0,0,0,0,0,-0.034809,0,0,0.01296,0.01117,0,0,0,-0.036102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020157,0,-0.041624,0,0,-0.012729,-0.049163,0,0,0,0,0,0,-0.020731,0,0,-0.029106,0,-0.014831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052295,0,0,0,0,0,-0.0089295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026946,0,0,0.018509,0,0,0,0.10011,0,0.043827,0,0,0,0,0,0,0,0,0,0,-0.009902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0051772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007825,0,0,0,0,0,0,0.002324,0,0,0,0,0,0,0,0,0,0,0,0
SYK,0,0,0,0,-0.0048818,0,0,0,0,0,-0.0027689,-0.0040794,0,0,0,-0.0061111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023647,0,0,0,0,0,0.073956,0.0041423,0.027503,0,0.01777,0.091132,0,0,0,0,0,0.015086,0,0.03606,0,0,0.012852,0,0,0,0,0,0,0.034146,0,0,0,-0.0054462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055445,-0.0057392,0,0,0,0,0,0,0,0,0,0,-0.014625,0,0,0,0,0,0,-0.014249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030084,0,-0.079024,0,0,0,0,0,0,0.014523,0,0,0,0,0.0099151,0,0.045419,0,0,0,0,0,0,0,0,0,0,0,0,0.014649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024881,0,0,0.0084854,0,0,0,0,0,0,0,0,0,0.021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012413,0,0,0,0,0,0,0,0,0
CD44,0,0.067575,0,0,0,0.022088,0.037005,0,0,0,0,0,0,0.0011302,0,0,0,0.00012231,0.089988,0,0.073664,0,0.061911,0,0,0,0,-0.0015621,0,-0.028057,0,0,-0.074472,-0.051967,-0.010289,0,0,-0.0061162,0,-0.013714,0,-0.0021032,0,0,0,0,0,-0.014766,0,-0.024487,-0.074974,0,-0.077953,0,-0.049184,0,-0.075517,0,0,0,0,0,-0.01838,0,0,0,0,0,0,-0.068698,-0.064099,0,-0.066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016405,0,0,0,0,0,-0.010373,0,0,0,-0.0065844,0,0,0,-0.0076721,0,0,-0.033869,0,0.034777,0,0,-0.0048085,0,0,0,0,-0.013524,0,0,-0.0044624,-0.0015427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050933,0.049103,0,0,0,0,0.054154,0.049964,0,0,0,0,-0.021906,-0.015378,-0.0062575,0,0,0,0,0,-0.015788,-0.015737,0,0,-0.00087822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027593,0,-0.03326,0,0,0,0,0.0069143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03417,0,0,-0.026403,0,0,0.050441,0.023294,0,0,0.043482,0.048511,0,0,0,0,0,0.025742,0,0,0,0.0044234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057124,0.090902,0,0,-0.024855,0,0,0,0,0.071605,0,-0.046833,0,0,0,-0.074426,-0.011062,0,0,0,0,0,-0.049963,0,0,0.037866,0,0,0,0,0,0,0,0,-0.038015,0.0070965,0,0,-0.030506,0.04642,0,0,0,-0.0037685,0,0,0,-0.0077296,0,0,0,0,0,0,0,-0.029801,-0.020668,0.0025871,0,0,-0.011561,0,0,-0.074231,0,0,0,0,-0.0041709,0,0,-0.043887,-0.010035,0,0,-0.040076,0,0,0,0,-0.039608,-0.0071792,0,-0.0017892,-0.020334,-0.0087262,0,-0.047572,-0.016808,0,-0.063964,-0.014745,0,0,0,0,0,-0.028973,-0.019933,0,-0.099911,-0.066407,0,0,0,0,0,0,0,0,0,0,0.022212,0.024851,0.015212,0,0,0,0,0.15138,0.093573,0.081924,0.12612,0.12067
FANCE,0,-0.063915,0,-0.042331,-0.018896,0,0,0,0,-0.019212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024928,-0.031217,0,0,0,0,-0.0064412,0,0,0,0,-0.034314,0,0,0,0,0,-0.087989,0,0,-0.017801,-0.07901,0,0,0,0,0,0,0,0,0,0,0,-0.064132,0,0,0,0,-0.040096,0,0,-0.12669,0,0,-0.06097,0,0,-0.046984,0,0,0,-8.18E-05,0,0,0,-0.03321,-0.046679,0,0,0,0,0,-0.11473,-0.02778,0,0,-0.066768,0,0,0,0,-0.058732,0,0,0,0,0,0,0,-0.069431,0,0,0,0,0,-0.020533,0.029496,0,0,0,0,0,0,0,-0.049855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036167,0.047813,0,0,0,0,0,0,0,0,0,0,0,0,0.011237,0,0,0,0,0,0,0,0,0,0,-0.033877,0,-0.065206,0,0,0,-0.050453,-0.035648,0,-0.011689,0,-0.10398,0,0,0,0,0,0,0,0,0,0,0,-0.082233,0,0,-0.052008,0,0,0,0,0,0.085865,0,0,0,0.0056473,0.0091126,0.026656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099179,0,0,0,0,0,0,0,0,0,0,-0.035238,0,-0.012637,0,0,0,0,-0.012061,0,0,-0.018513,0,-0.0049623,0,0,0,0,-0.016792,0,0,0,0,0,0,0,0,0,0,0.060594,0,0,0,0,0,0,0,-0.066328,0.0089723,0,0,0,-0.0052431,0,0,-0.032068,-0.015376,-0.041296,0,0,0,-0.020079,0,0,0,0,0,0,-0.0033879,0,0,0,0,-0.041231,0,0,0,0,0,-0.028018,0,0,0,0,0,-0.052473,0,-0.058424,0,-0.023244,-0.0005276,-0.030614,0,0,-0.050737,-0.043109,-0.033463,-0.027683,-0.00011072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037845,-0.097817,0,-0.069451,-0.018493,0,-0.10309,-0.0055558,0,0,0,-0.035651,-0.03656,0,-0.094827,-0.05397,0,-0.015086,0,0.0034556,0,0,0,0,-0.0081285,-0.0079673,0,0,0,0,0,-0.057079,-0.058066,-0.063639,-0.054084,0,0,0,0,0
MYCL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012705,0,0,0,0,0,0,0,0,0,0,-0.019401,0,0,0,-0.03079,-0.018826,0,0,-0.012097,0,0,0,0,-0.022338,0,0,-0.010776,-0.0048047,0,0,0,0,0,0,-0.0025504,0,0,0,0,0,0,0,0,0,0,0,-0.013671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017039,0,-0.022807,0,-0.0095533,0,0,-0.013462,0,-0.043691,0,0,0,0.0068519,0,0,-0.0086314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014768,0.0089188,0
ICA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010253,0,0,0,0,0.0084612,0,0,0,0,0,0.0036887,0,0,0,0,0,0.0024092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10645,0,0,0,0.1444,0,0.055954,0,0,0.022723,0,0,0,0.047248,0,0.005335,0,0,0.05467,0,0,0,0,0,-0.03497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025026,0,0,0,0,0,0.0072193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023801,0,0,0.032372,0.012679,0,0.0068038,0.024592,0,0,0,0,0,0,0,0,0,0.059667,0.021113,0,0.00033967,0,0,0.0065703,0,0,0.056166,0,0,0,0,0,0,0,0.042189,0,0,-0.0067706,-0.017489,0,0,0,0,0,0,0,0,0,0.0050979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021519,0,0,0,0
GABRB3,0,0.077584,0,0.055477,0,0,0,0.011337,0,0,0,0,0,0,0,0,0,0,0,0.0056682,0,0,0.018521,0,0,0.016853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021564,0.0082962,0,0,0,0,0,0,0.0097213,0,0,0,0.019082,0,0,0,0,0,0,0,0,0,0.10109,0,0.011663,0,0,0,0,0,-0.0039915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037389,0,0,0,0,0,0,0,0,0,-0.055968,0,0,0,0,0,0.11828,0,0,0,0,0.067008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03014,0,0,0,0.0055025,0.014059,0,0.0021341,0,0,0,0,0,0,0,0,0,0,0.03301,0,0.016818,0,0,0,0.011899,0.016195,0,0,0.010033,0.027479,0,0.0012278,0,0.022969,0,0,0,0.028438,0.010253,0.0090819,0,-0.033522,0,0,0.0052377,0,0,0,0,0,0,0,0,0,0,0,0.027083,0,0,0,0,0,0.0525,0,0.00619,0,0.020683,0,0.007707,0,0.0027448,0,0,0,0,0,0,0.025543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016687,0,0,0.027151,0,0,0.027245,0,0,0,0,0,0.029744,0,0,0,0,0,0.014853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0047496,0,0,0,0,0,0,-0.024928,0,-0.013418,0,0,0,0,0,0.021871,0,0.018206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06536,0.026351,0,0.012494,0
FGF2,0,-0.029273,-0.045168,0,-0.019382,0,0,0,-0.072761,0,0,0,0,0,0,0,0,0,0,0,-0.063771,-0.037258,0,0,-0.038591,0,0,0,0,0,0,-0.0092024,0,0,0,0,-0.0086919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025316,0,0,0,-0.017859,0,-0.012217,-0.022715,0,0,-0.022334,0,0,0.038269,-0.011184,0,-0.012481,-0.0072829,0,0,0,0,0,0,0.017674,0,0,0,0,-0.0035732,-0.027828,-0.0093555,-0.020625,0,0,0,0,0,-0.0065818,0,-0.0043636,-0.029394,-0.0024681,-0.0060898,-0.015047,0,0,-0.019135,-0.019611,-0.0092591,-0.041683,0,-0.028066,0,0,0,0,-0.0022866,0,0.063218,0,0,0,0,0,0,0,0,0,-0.034456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013426,0,-0.011066,0,0,0,0,-0.0015245,0,0,0,0,-0.026777,-0.020777,0,0,0,-0.014398,0,0,0,0.02735,0,-0.039045,0,0,0,0,0,0,0,0,-0.025474,0,0,-0.006805,-0.020845,-0.042589,-0.031471,0,-0.069317,0,-0.035,0,-0.019309,0,0,-0.057882,0,0,-0.045874,0,-0.035993,-0.034398,0,-0.06278,-0.02965,-0.013025,0,0,0,0,0,-0.038082,-0.031429,0,-0.023384,0,0,0,0,0,0,0.031944,0,0,-0.073961,0,0,0,0.070057,0.031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024581,-0.026012,-0.042857,0,-0.016392,-0.0078611,0,-0.01743,0,0,-0.0053172,-0.0029206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030208,-0.029832,0,-0.016114,0,0,0,0,0.037564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012499,0,0,0,-0.0024889,0,-0.039584,-0.0037574,0,0,0,0,-0.022845,0,0,-0.02372,-0.015883,0,0,-0.013396,-0.0089109,0,0,-0.023189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030139,0,0,-0.023565,-0.0048997,0,0,-0.0095575,-0.0016114,0.02254,0,0.022598,0.096162,0,0,0,0,0,0,0,0,0,0,0.059583,0,0,0,0,0,0
CDH3,0,0,0,0,0,0,0,0,0,-0.0062643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00099265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017589,0.0091101,0,-0.021647,0,0,0,-0.005815,0,0,0,0,-0.013359,0,0,0,-0.0097369,0,0,-0.0083177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090314,0,0,0,0,0,0,0.030932,0,0,-0.039385,0.022402,0,0,-0.031785,0,0,0,0,0,0,0,0,0,-0.0077847,-0.027544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026533,0,0,0.052007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019492,0,0,-0.0049107,-0.01654,0,0,0,0,0,-0.0053266,0,0,0,0,0.021442,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035198,0,0.038858,0,0,0,0,0,0,0,0,-0.0062369,0,0,0,-0.0028404,0,-0.0067038,0,0,0,0,-0.03107,0,0,0,0,-0.00887,0,0,-0.0062846,-0.014704,0,0,0,0,0,0,0,-0.1072,0,0,0,0,-0.024421,0,0,-0.04494,0,0,-0.022986,-0.059181,0,0,0,0,0,-0.0063297,0,-0.010732,-0.016446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061058,0,0,0,0,-0.00026385,-0.0084099,-0.0055054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021654,-0.0043815,0,0,0,0,0,0,0,0,0,0,0,0,-0.031158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022457,0,0,0
PDE1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047407,0.019757,0.022346,0,0.015322,0,0,0,0,0,0,0,0,0,0,0,0,0.083796,0.058872,0,0,0,0,0,0,0,0,0,0,0,0,0.0072458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018181,0,0,0,-4.20E-05,0,0,0,0,0,0,0,-0.00027404,0,-0.0055617,-0.027772,0,0,0,-0.025111,0,0.13713,0,0,-0.016898,0,0.03612,0,0,0,0,0.0035348,-0.0073763,0.013784,0,0,0,0,0,0,0,0,0.014013,0,0,0,0,0,0.028319,0,0,0,0.020991,0,0,0.02359,0,0,0,0,0,0,0,0.036721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090833,0,0.01508,0,0,0,0,0.022846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036658,0,0,0.015329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0068743,0,0,0,-0.027254,0,-0.0074079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020092,0,0,0,0,0,0.013978,0,0,0,0,0,0
APC,0,0,0,0,0,0,0,0,-0.0051453,0,-0.0098782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019549,0,0.031768,0,0.01063,0,0.0083752,0,0,0.038554,0,0,0,0.0084103,0,0,0,0.024348,0.057099,0.032771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012112,0,0,0,0,0,0,0,0,0,0,0.0088538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019114,-0.00064094,0,0,0,0,0,0,0,0,0,0,-0.039432,0,0,0,0,0,-0.026399,0,0,-0.0066052,-0.028567,0,0,0,0,0,0,-0.035923,0,0,0,0,-0.040615,0,0,-0.00068549,0.020942,0.03236,0,0,0.065985,0,0,0,0,0,0.01204,0,0,0,0.011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017868,0,0,0.038507,0,0.0051063,0,0,-0.014804,0,0,0,0,0,0,0,0,0.027272,0,0,0,0,0.0092832,0,0,0,0,0,0,0,-0.030498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023429,0,0.0036267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086482,0,0,0,0,0,0,0,0,0,0,0.00041931,0,0,0,0.023741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085641,0,0,0,0.0068119,0,0,0.002467,0,0,0.014897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015619,0,-0.01602,0,0,0
